movie_id,movie_title,numb_of_critics,duration,genres,num_voted_users,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,gross,title_year,imdb_score,aspect_ratio,movie_facebook_likes,director_id,actor_1_id,actor_2_id,actor_3_id
4700,Adulterers,8,91,Crime|Drama|Thriller,514,cheating husband|female nudity|male nudity|male rear nudity|revenge,http://www.imdb.com/title/tt4044464/?ref_=fn_tt_tt_1,1,English,USA,,750000,,2015,4.9,2.35,158,2172,664,,
4658,American Hero,16,86,Action|Comedy|Drama|Sci-Fi,2706,father son relationship|female nudity|mother daughter relationship|reconciliation|superhero,http://www.imdb.com/title/tt4733536/?ref_=fn_tt_tt_1,23,English,USA,,990000,,2015,4.9,,549,1700,1593,,
1179,Animal Kingdom: Let's go Ape,9,101,Adventure|Animation|Comedy|Family,590,ape|computer animation|evolution|first person title|reference to louis de funes,http://www.imdb.com/title/tt1220911/?ref_=fn_tt_tt_1,5,French,France,,,,2015,4.9,,161,540,483,,
822,The Ridiculous 6,53,119,Comedy|Western,27019,apache|bank robbery|baseball|half brothers|white raised as indian,http://www.imdb.com/title/tt2479478/?ref_=fn_tt_tt_1,143,English,USA,TV-14,,,2015,4.9,2.35,0,158,331,,
2951,Prophecy,70,102,Horror|Sci-Fi,3000,cabin|monster|monster movie|paper mill|pollution,http://www.imdb.com/title/tt0079758/?ref_=fn_tt_tt_1,75,English,USA,PG,12000000,,1979,5.4,2.35,902,407,1137,,
2247,Under the Rainbow,13,98,Comedy,2061,assassin|hotel|japanese tourist|secret service|wizard of oz,http://www.imdb.com/title/tt0083254/?ref_=fn_tt_tt_1,34,English,USA,PG,20000000,8500000,1981,5.4,1.78,501,934,883,,
4057,A Nightmare on Elm Street 2: Freddy's Revenge,138,87,Fantasy|Horror,43485,freddy krueger|gay|gay subtext|homoeroticism|jock strap,http://www.imdb.com/title/tt0089686/?ref_=fn_tt_tt_1,327,English,USA,R,2200000,30000000,1985,5.4,1.85,0,1790,1571,,
1632,Star Trek V: The Final Frontier,98,107,Action|Adventure|Sci-Fi|Thriller,43743,captain|half brother|klingon|planet|vulcan,http://www.imdb.com/title/tt0098382/?ref_=fn_tt_tt_1,293,English,USA,PG,27800000,55210049,1989,5.4,2.35,0,700,195,,
1159,Boomerang,21,117,Comedy|Drama|Romance,20183,advertising|battle of the sexes|dating|one word title|womanizer,http://www.imdb.com/title/tt0103859/?ref_=fn_tt_tt_1,41,English,USA,R,40000000,70100000,1992,5.4,1.85,0,529,475,,
3119,The Lawnmower Man,48,140,Horror|Sci-Fi,27800,intelligence|science runs amok|scientist|supernatural power|virtual reality,http://www.imdb.com/title/tt0104692/?ref_=fn_tt_tt_1,96,English,UK,R,10000000,32101000,1992,5.4,1.85,0,718,1205,,
1098,The Specialist,38,110,Action|Crime|Drama|Romance|Thriller,50148,bomb|cia|explosive|explosives expert|miami florida,http://www.imdb.com/title/tt0111255/?ref_=fn_tt_tt_1,116,English,Peru,R,45000000,57362581,1994,5.4,1.85,0,499,238,,
310,Batman Forever,144,121,Action|Adventure|Fantasy,190786,love|necktie|partner|rock music|tuxedo,http://www.imdb.com/title/tt0112462/?ref_=fn_tt_tt_1,539,English,USA,PG-13,100000000,184031112,1995,5.4,1.85,0,133,121,,
760,Under Siege 2: Dark Territory,47,92,Action|Thriller,35918,colorado|niece|satellite|terrorist|train,http://www.imdb.com/title/tt0114781/?ref_=fn_tt_tt_1,126,English,USA,R,60000000,50024083,1995,5.4,1.85,1000,362,345,,
1965,Maximum Risk,50,101,Action|Crime|Mystery|Romance|Thriller,15814,fbi|fbi agent|mafia|russian mafia|twin,http://www.imdb.com/title/tt0117011/?ref_=fn_tt_tt_1,68,English,USA,R,25000000,14095303,1996,5.4,2.35,503,830,582,,
750,Jingle All the Way,81,94,Comedy|Family,68406,action figure|christmas|hero|karate|toy,http://www.imdb.com/title/tt0116705/?ref_=fn_tt_tt_1,162,English,USA,PG,60000000,60573641,1996,5.4,1.85,0,356,339,,
387,Volcano,84,104,Action|Drama|Sci-Fi|Thriller,58227,earthquake|fire|lava|rescue|volcano,http://www.imdb.com/title/tt0120461/?ref_=fn_tt_tt_1,181,English,USA,PG-13,90000000,47474112,1997,5.4,1.85,2000,210,203,,
4975,"I Love You, Don't Touch Me!",5,86,Comedy|Romance,405,female frontal nudity|female rear nudity|title directed by female|virgin|written and directed by cast member,http://www.imdb.com/title/tt0130019/?ref_=fn_tt_tt_1,15,English,USA,R,,33598,1997,5.4,,97,2356,2079,,
1787,A Simple Wish,21,89,Comedy|Family|Fantasy,4288,8 year old|convention|magic|magic wand|male fairy godmother,http://www.imdb.com/title/tt0120133/?ref_=fn_tt_tt_1,21,English,USA,PG,28000000,8119205,1997,5.4,1.85,517,628,716,,
844,George of the Jungle,53,92,Action|Adventure|Comedy|Family|Romance,56168,animal companion|heiress|hero|jungle|male objectification,http://www.imdb.com/title/tt0119190/?ref_=fn_tt_tt_1,103,English,USA,PG,55000000,105263257,1997,5.4,1.85,5000,400,241,,
4099,Jawbreaker,49,87,Comedy|Crime|Thriller,18711,best friend|bitch|friend|popular girl|prom,http://www.imdb.com/title/tt0155776/?ref_=fn_tt_tt_1,183,English,USA,R,3500000,3071947,1999,5.4,1.85,0,1807,431,,
3937,The Loss of Sexual Innocence,31,106,Drama,2877,1950s|italian|murder|tunisia|vomiting,http://www.imdb.com/title/tt0126859/?ref_=fn_tt_tt_1,70,English,USA,R,4000000,399793,1999,5.4,1.78,111,1705,45,,
2040,Play It to the Bone,73,124,Comedy|Drama|Sport,10100,boxing movie|friendship|highway travel|male rear nudity|road movie,http://www.imdb.com/title/tt0196857/?ref_=fn_tt_tt_1,59,English,USA,R,24000000,8427204,1999,5.4,2.35,153,282,812,,
2801,Head Over Heels,61,86,Comedy|Mystery|Romance,11693,apartment|fast motion scene|model|private investigation|suspected murder,http://www.imdb.com/title/tt0192111/?ref_=fn_tt_tt_1,104,English,USA,PG-13,14000000,10397365,2001,5.4,2.35,613,197,1087,,
2554,See Spot Run,51,94,Action|Comedy|Crime|Family,7392,boy|fbi|mailman|van|witness protection,http://www.imdb.com/title/tt0250720/?ref_=fn_tt_tt_1,53,English,USA,PG,35000000,33357476,2001,5.4,1.85,393,433,1007,,
1406,Spy Kids,122,88,Action|Adventure|Comedy|Family|Sci-Fi,84325,brother sister relationship|espionage|rescue|secret agent|spy,http://www.imdb.com/title/tt0227538/?ref_=fn_tt_tt_1,205,English,USA,PG,35000000,112692062,2001,5.4,1.85,0,423,462,,
4608,The Jimmy Show,9,96,Comedy|Drama,480,based on play|character name in title,http://www.imdb.com/title/tt0271020/?ref_=fn_tt_tt_1,21,English,USA,R,1500000,703,2001,5.4,1.85,47,2114,1351,,
1617,Down to Earth,61,87,Comedy|Fantasy,19079,angel|butler|heaven|manhattan new york city|reincarnation,http://www.imdb.com/title/tt0231775/?ref_=fn_tt_tt_1,122,English,USA,PG-13,30000000,64172251,2001,5.4,1.85,602,20,150,,
1688,Eight Legged Freaks,181,99,Action|Comedy|Horror,43764,creature feature|human versus spider|spider|spider feature|woman sheriff,http://www.imdb.com/title/tt0271367/?ref_=fn_tt_tt_1,291,English,USA,PG-13,30000000,17266505,2002,5.4,2.35,0,726,60,,
229,Stuart Little 2,71,77,Adventure|Animation|Comedy|Family|Fantasy,36471,anthropomorphic mouse|falcon|marshmallow|second part|soccer,http://www.imdb.com/title/tt0243585/?ref_=fn_tt_tt_1,69,English,USA,PG,120000000,64736114,2002,5.4,1.85,459,98,127,184,199
4061,Martin Lawrence Live: Runteldat,24,113,Biography|Comedy|Documentary,1466,actor name in title|colon in title|four word title|live performance|satire,http://www.imdb.com/title/tt0327036/?ref_=fn_tt_tt_1,35,English,USA,R,3000000,19184015,2002,5.4,1.85,63,1131,1574,,
616,I Spy,105,97,Action|Adventure|Comedy|Thriller,41663,boxer|espionage|spy|stealth|top secret,http://www.imdb.com/title/tt0297181/?ref_=fn_tt_tt_1,141,English,USA,PG-13,70000000,33105600,2002,5.4,1.37,531,292,283,,
2629,Big Fat Liar,69,88,Adventure|Comedy|Family,29008,brunette|film producer|liar|prank|stunt,http://www.imdb.com/title/tt0265298/?ref_=fn_tt_tt_1,99,English,USA,PG,15000000,47811275,2002,5.4,1.85,896,81,1030,,
2973,Sorority Boys,53,93,Comedy,12007,college|cruise|drag|female armpit hair|sorority,http://www.imdb.com/title/tt0279781/?ref_=fn_tt_tt_1,105,English,USA,R,12000000,10198766,2002,5.4,1.85,507,1246,1143,,
3062,The Guru,70,94,Comedy|Music|Romance,13622,bollywood|illegal immigrant|live television|restaurant|waiter,http://www.imdb.com/title/tt0280720/?ref_=fn_tt_tt_1,128,English,UK,R,11000000,3034181,2002,5.4,1.85,550,1203,1184,,
2799,Big Fat Liar,69,88,Adventure|Comedy|Family,29008,brunette|film producer|liar|prank|stunt,http://www.imdb.com/title/tt0265298/?ref_=fn_tt_tt_1,99,English,USA,PG,15000000,47811275,2002,5.4,1.85,896,81,1030,,
3079,Darkness,108,103,Horror,16747,9 year old|blood|gramophone|house|missing children,http://www.imdb.com/title/tt0273517/?ref_=fn_tt_tt_1,349,English,USA,PG-13,10600000,22160085,2002,5.4,2.35,1000,1297,754,,
2894,The Crocodile Hunter: Collision Course,61,90,Action|Adventure|Comedy|Family,5663,cia|crocodile|satellite|snake|spider,http://www.imdb.com/title/tt0305396/?ref_=fn_tt_tt_1,106,English,Australia,PG,13000000,28399192,2002,5.4,2.35,332,1218,1119,,
4307,This Thing of Ours,5,100,Crime|Drama,508,gangster|heist|internet|mafia|miami florida,http://www.imdb.com/title/tt0338497/?ref_=fn_tt_tt_1,18,English,USA,Not Rated,,,2003,5.4,1.85,61,1925,292,,
2369,Just Married,97,95,Comedy|Romance,57479,fall|honeymoon|love|marriage|newlywed,http://www.imdb.com/title/tt0305711/?ref_=fn_tt_tt_1,205,English,USA,PG-13,18000000,56127162,2003,5.4,1.85,0,81,930,,
426,The Core,149,135,Action|Adventure|Sci-Fi|Thriller,77029,core|earth|natural disaster|pacemaker|scientist,http://www.imdb.com/title/tt0298814/?ref_=fn_tt_tt_1,466,English,USA,PG-13,60000000,31111260,2003,5.4,2.35,0,230,28,,
1397,Head of State,44,95,Comedy,15046,alderman|party|president|presidential candidate|washington d.c.,http://www.imdb.com/title/tt0325537/?ref_=fn_tt_tt_1,80,English,USA,PG-13,35200000,37788228,2003,5.4,1.85,638,616,86,,
4400,I Love Your Work,22,111,Drama|Mystery,1618,film student|marriage|mental breakdown|movie star|obsession,http://www.imdb.com/title/tt0322700/?ref_=fn_tt_tt_1,40,English,USA,R,1650000,2580,2003,5.4,2.35,63,1986,66,,
2186,The Jungle Book 2,85,72,Adventure|Animation|Family|Musical,11634,dog|jungle|shot gun|tiger|village,http://www.imdb.com/title/tt0283426/?ref_=fn_tt_tt_1,58,English,USA,G,20000000,47887943,2003,5.4,1.85,227,908,198,,
264,Home on the Range,104,76,Animation|Comedy|Family|Music|Western,13581,cattle|cow|dairy farm|farm|rustler,http://www.imdb.com/title/tt0299172/?ref_=fn_tt_tt_1,88,English,USA,PG,110000000,50026353,2004,5.4,1.78,304,155,27,208,230
3905,What the #$*! Do We (K)now!?,74,109,Comedy|Documentary|Drama|Fantasy|Mystery|Sci-Fi,12059,consciousness|photographer|radical|science|scientist,http://www.imdb.com/title/tt0399877/?ref_=fn_tt_tt_1,486,English,USA,Unrated,,10941801,2004,5.4,1.85,2000,1710,1506,,
2171,White Chicks,62,109,Comedy|Crime,98794,african american|crossdresser|fbi|undercover|vomiting,http://www.imdb.com/title/tt0381707/?ref_=fn_tt_tt_1,251,English,USA,PG-13,37000000,69148997,2004,5.4,1.85,0,339,512,,
953,The Ring Two,196,128,Horror|Mystery,71153,cartoon on tv|foreign language adaptation|second part|videotape|writer,http://www.imdb.com/title/tt0377109/?ref_=fn_tt_tt_1,560,English,USA,PG-13,,75888270,2005,5.4,1.85,0,440,20,,
730,Cheaper by the Dozen 2,77,94,Adventure|Comedy|Family,42737,children|competition|rival|second part|vacation,http://www.imdb.com/title/tt0452598/?ref_=fn_tt_tt_1,128,English,USA,PG,60000000,82569532,2005,5.4,2.35,781,239,331,,
3833,Camping sauvage,7,79,Drama,262,cabin|girl fight|jealousy|sailing boat|tent,http://www.imdb.com/title/tt0451673/?ref_=fn_tt_tt_1,6,French,France,,,,2005,5.4,,11,1674,391,,
1013,Man of the House,59,100,Action|Comedy,19829,cheerleader|cheerleading movie|neo noir|neo western|texas ranger,http://www.imdb.com/title/tt0331933/?ref_=fn_tt_tt_1,94,English,USA,PG-13,40000000,19118247,2005,5.4,2.35,779,392,428,,
3770,Keeping Up with the Steins,43,90,Comedy,2719,bar mitzvah|carried in a chair|hebrew|party|rite of passage,http://www.imdb.com/title/tt0415949/?ref_=fn_tt_tt_1,41,English,USA,PG-13,,4328294,2006,5.4,1.85,249,1375,853,,
4298,Teeth,221,94,Comedy|Fantasy|Horror|Thriller,34556,high school|purity|stepbrother|temptation|vagina dentata,http://www.imdb.com/title/tt0780622/?ref_=fn_tt_tt_1,161,English,USA,R,,347578,2007,5.4,1.85,17000,1920,1693,,
75,Evan Almighty,186,96,Comedy|Family|Fantasy,115099,ark|change|congressman|depiction of god|flood,http://www.imdb.com/title/tt0413099/?ref_=fn_tt_tt_1,257,English,USA,PG,175000000,100289690,2007,5.4,2.35,2000,52,56,66,69
3440,Hostel: Part II,252,94,Horror,69989,american|hostel|slovakia|torture|train,http://www.imdb.com/title/tt0498353/?ref_=fn_tt_tt_1,384,English,USA,R,10000000,17544812,2007,5.4,2.35,0,1482,546,,
3456,Ta Ra Rum Pum,16,153,Comedy|Family|Romance,2909,comeback|family relationships|marriage|new york|racer,http://www.imdb.com/title/tt0833553/?ref_=fn_tt_tt_1,37,Hindi,USA,,6000000,872643,2007,5.4,,108,1490,1330,,
648,The Last Legion,90,102,Action|Adventure|Fantasy|War,29285,5th century|boy|capri|roman legion|soldier,http://www.imdb.com/title/tt0462396/?ref_=fn_tt_tt_1,174,English,UK,PG-13,35000000,5932060,2007,5.4,2.35,0,319,299,,
1441,Max Payne,228,103,Action|Crime|Drama|Mystery|Thriller,107772,corporation|death|ex partner|hallucination|police detective,http://www.imdb.com/title/tt0467197/?ref_=fn_tt_tt_1,398,English,Canada,PG-13,35000000,40687294,2008,5.4,2.35,0,198,376,,
1131,Bangkok Dangerous,125,99,Action|Crime|Thriller,48245,deaf|hitman|nightclub|pickpocket|rules of profession,http://www.imdb.com/title/tt0814022/?ref_=fn_tt_tt_1,154,English,USA,R,40000000,15279680,2008,5.4,1.85,0,516,77,,
4918,Yesterday Was a Lie,25,89,Drama|Music|Mystery|Romance|Sci-Fi,374,claim in title|jazz|jazz singer|sexy woman|time manipulation,http://www.imdb.com/title/tt0448182/?ref_=fn_tt_tt_1,10,English,USA,PG,2500000,,2008,5.4,1.78,83,2316,2042,,
2941,The Eye,172,92,Horror|Mystery,44130,cellular memory|eye|eye transplant|seeing dead people|violinist,http://www.imdb.com/title/tt0406759/?ref_=fn_tt_tt_1,156,English,USA,PG-13,12000000,31397498,2008,5.4,2.35,0,1237,54,,
317,Land of the Lost,167,102,Adventure|Comedy|Sci-Fi,52029,human versus dinosaur|lizard|primate|time travel|tyrannosaurus rex,http://www.imdb.com/title/tt0457400/?ref_=fn_tt_tt_1,224,English,USA,PG-13,100000000,49392095,2009,5.4,1.85,0,180,167,,
1432,Old Dogs,124,88,Comedy|Family,31191,best friend|business deal|impulse|public relations|twin,http://www.imdb.com/title/tt0976238/?ref_=fn_tt_tt_1,120,English,USA,PG,35000000,49474048,2009,5.4,1.85,0,205,87,,
539,Hotel for Dogs,107,100,Comedy|Family,16271,abandoned hotel|dog|foster home|overalls|playing with a dog,http://www.imdb.com/title/tt0785006/?ref_=fn_tt_tt_1,57,English,USA,PG,35000000,73023275,2009,5.4,1.85,1000,208,203,,
1120,Aliens in the Attic,82,86,Adventure|Comedy|Family|Fantasy|Sci-Fi,16580,alien|attic|boyfriend|mind control|nintendo ds,http://www.imdb.com/title/tt0775552/?ref_=fn_tt_tt_1,55,English,USA,PG,45000000,25200412,2009,5.4,1.85,916,511,464,,
1625,Bride Wars,152,89,Comedy|Romance,79094,best friend|dyed hair|fake tan|rivalry|wedding,http://www.imdb.com/title/tt0901476/?ref_=fn_tt_tt_1,129,English,USA,PG,30000000,58715510,2009,5.4,1.85,0,236,204,,
2125,Stone,138,105,Drama|Thriller,34985,arsonist|blood splatter on face|deception|parole|parole officer,http://www.imdb.com/title/tt1423995/?ref_=fn_tt_tt_1,135,English,USA,R,22000000,1796024,2010,5.4,2.35,0,889,159,,
2344,The Tempest,92,110,Comedy|Drama|Fantasy|Romance,6147,banishment|sorcery|spirit|staff|storm at sea,http://www.imdb.com/title/tt1274300/?ref_=fn_tt_tt_1,36,English,USA,PG-13,20000000,263365,2010,5.4,2.35,0,508,154,,
3252,It's a Wonderful Afterlife,31,100,Comedy|Drama|Horror|Romance,1250,afterlife|indian|murder|overweight woman|police,http://www.imdb.com/title/tt1319716/?ref_=fn_tt_tt_1,16,English,UK,PG-13,10000000,,2010,5.4,2.35,695,1383,1256,,
1786,The Spy Next Door,97,94,Action|Comedy|Family,29971,chinese|cia|single mother|spy|terrorist,http://www.imdb.com/title/tt1273678/?ref_=fn_tt_tt_1,71,English,USA,PG,28000000,24268828,2010,5.4,1.85,0,356,382,,
548,Killers,140,100,Action|Comedy|Romance|Thriller,72867,hired killer|marriage|neighbor|on the run|store clerk,http://www.imdb.com/title/tt1103153/?ref_=fn_tt_tt_1,120,English,USA,PG-13,75000000,47000485,2010,5.4,2.35,0,275,261,,
1168,Red Riding Hood,291,100,Fantasy|Horror|Mystery|Thriller,91151,death|forest|love|werewolf|werewolf bite,http://www.imdb.com/title/tt1486185/?ref_=fn_tt_tt_1,283,English,USA,PG-13,42000000,37652565,2011,5.4,2.35,20000,534,62,,
3311,Glee: The 3D Concert Movie,67,84,Documentary|Music,5156,concert|live in concert recording|live performance,http://www.imdb.com/title/tt1922612/?ref_=fn_tt_tt_1,21,English,USA,PG,9000000,11860839,2011,5.4,1.85,0,999,289,,
3650,The Hit List,26,90,Action|Thriller,10196,die hard scenario|engineer|held at gunpoint|race against time|shot to death,http://www.imdb.com/title/tt1575694/?ref_=fn_tt_tt_1,39,English,USA,R,6000000,,2011,5.4,1.85,0,1576,1396,,
4728,High Road,8,87,Comedy,1305,,http://www.imdb.com/title/tt1692084/?ref_=fn_tt_tt_1,3,English,USA,R,,,2011,5.4,,244,2195,700,,
144,Mars Needs Moms,132,88,Action|Adventure|Animation|Comedy|Family|Sci-Fi,17590,boy|martian|rescue|robot|sexism,http://www.imdb.com/title/tt1305591/?ref_=fn_tt_tt_1,112,English,USA,PG,150000000,21379315,2011,5.4,2.35,0,95,95,122,128
3393,Prom,83,104,Comedy|Drama,12702,decoration|father daughter relationship|high school|prom|teenager,http://www.imdb.com/title/tt1604171/?ref_=fn_tt_tt_1,32,English,USA,PG,8000000,10106233,2011,5.4,1.85,0,1052,1311,,
2802,Fun Size,77,86,Adventure|Comedy,11233,adult humor|best friend|friend|halloween|teenage girl,http://www.imdb.com/title/tt1663143/?ref_=fn_tt_tt_1,32,English,USA,PG-13,14000000,9402410,2012,5.4,2.35,0,1179,1088,,
4704,After,34,90,Fantasy|Horror|Mystery|Thriller,3699,coma|crash,http://www.imdb.com/title/tt1799508/?ref_=fn_tt_tt_1,27,English,USA,PG-13,650000,,2012,5.4,2.35,1000,2176,695,,
4375,Dysfunctional Friends,4,111,Comedy|Drama,686,ex boyfriend ex girlfriend relationship|gossip|inheritance|mansion|reference to howard university,http://www.imdb.com/title/tt1653002/?ref_=fn_tt_tt_1,8,English,USA,Not Rated,1800000,,2012,5.4,1.85,569,1970,1730,,
4935,When the Lights Went Out,44,86,Horror,3813,father daughter relationship|poltergeist|spirit|stairway|urination,http://www.imdb.com/title/tt1743993/?ref_=fn_tt_tt_1,27,English,UK,,,,2012,5.4,2.35,0,2328,2055,,
679,Resident Evil: Retribution,239,96,Action|Horror|Sci-Fi|Thriller,104831,corporation|fight|rescue|umbrella|zombie,http://www.imdb.com/title/tt1855325/?ref_=fn_tt_tt_1,423,English,Germany,R,65000000,42345531,2012,5.4,2.35,32000,216,175,,
3659,Trade of Innocents,6,88,Drama|Thriller,748,angkor wat|human trafficking|sex slavery|sex tourism,http://www.imdb.com/title/tt1772408/?ref_=fn_tt_tt_1,8,English,USA,PG-13,,15059,2012,5.4,2.35,543,1581,531,,
5032,Sanctuary; Quite a Conundrum,13,82,Comedy|Horror|Thriller,133,nudity|party|pirate|swimsuit|three word title,http://www.imdb.com/title/tt2049518/?ref_=fn_tt_tt_1,8,English,USA,,200000,,2012,5.4,16.0,424,2395,2118,,
2779,Good Deeds,42,110,Comedy|Drama|Romance,6352,businessman|fight|mean brother|narrated by character|wordplay in title,http://www.imdb.com/title/tt1885265/?ref_=fn_tt_tt_1,43,English,USA,PG-13,,35010192,2012,5.4,2.35,0,796,680,,
2698,The Man with the Iron Fists,208,107,Action,53471,blacksmith|box office flop|chop socky|critically bashed|village,http://www.imdb.com/title/tt1258972/?ref_=fn_tt_tt_1,224,English,USA,R,15000000,15608545,2012,5.4,2.35,29000,1128,572,,
267,The Smurfs 2,125,105,Adventure|Animation|Comedy|Family|Fantasy,27257,based on cartoon|box office hit|no opening credits|sequel|smurf,http://www.imdb.com/title/tt2017020/?ref_=fn_tt_tt_1,59,English,USA,PG,105000000,71017784,2013,5.4,1.85,0,154,147,210,232
450,Grown Ups 2,139,101,Comedy,107817,belching|number in title|party|reference to nicki minaj|sneezing,http://www.imdb.com/title/tt2191701/?ref_=fn_tt_tt_1,255,English,USA,PG-13,80000000,133668525,2013,5.4,1.85,14000,206,27,,
2062,The Adventurer: The Curse of the Midas Box,28,100,Adventure|Family|Fantasy,4191,based on novel|drowning|hanging from a flagpole|hanging from a rope|magic,http://www.imdb.com/title/tt1376213/?ref_=fn_tt_tt_1,32,English,UK,PG,25000000,4756,2013,5.4,2.35,0,866,174,,
4552,The Green Inferno,285,100,Adventure|Horror,21468,activist|amazon|color in title|rain|rain forest,http://www.imdb.com/title/tt2403021/?ref_=fn_tt_tt_1,164,English,USA,R,6000000,7186670,2013,5.4,2.35,12000,1482,6,,
