SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE
426316,0,Cash loans,M,N,Y,0,112500.0,227520.0,8577.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.009549
260345,0,Cash loans,M,N,Y,0,112500.0,945000.0,27760.5,945000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018209
420965,0,Cash loans,F,N,Y,0,202500.0,740704.5,35761.5,598500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.04622
154304,1,Cash loans,F,N,N,0,360000.0,900000.0,43429.5,900000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.018801
310632,0,Cash loans,F,N,N,0,81000.0,592560.0,32143.5,450000.0,Unaccompanied,Commercial associate,Incomplete higher,Married,House / apartment,0.019101
370671,0,Cash loans,F,N,Y,2,247500.0,308133.0,16843.5,234000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.030755
150333,0,Cash loans,F,N,Y,0,90000.0,253737.0,14296.5,229500.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.018029
442084,0,Cash loans,F,N,N,2,121500.0,1125000.0,33025.5,1125000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.014519999999999996
262191,0,Cash loans,F,N,Y,0,166500.0,728460.0,44563.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.007305
186626,1,Cash loans,F,N,Y,0,157500.0,900000.0,24133.5,900000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.072508
388040,1,Cash loans,M,Y,Y,0,1890000.0,900000.0,57649.5,900000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.026392
143375,0,Revolving loans,M,Y,Y,1,225000.0,450000.0,22500.0,450000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.04622
404959,0,Cash loans,F,Y,Y,1,675000.0,355320.0,37831.5,337500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.02461
354950,0,Cash loans,M,Y,Y,1,414000.0,225000.0,23625.0,225000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.04622
144486,0,Cash loans,M,N,N,0,202500.0,317979.0,19584.0,274500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.031329
139439,0,Cash loans,F,N,Y,0,135000.0,787131.0,26145.0,679500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329
184141,0,Cash loans,F,N,Y,0,135000.0,1273680.0,53964.0,1273680.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663
312430,0,Cash loans,F,N,N,3,270000.0,518562.0,22972.5,463500.0,Unaccompanied,State servant,Secondary / secondary special,Married,Rented apartment,0.010006
216962,0,Cash loans,F,N,N,0,202500.0,675000.0,32472.0,675000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.030755
397864,0,Cash loans,F,N,N,0,103500.0,430582.5,20070.0,355500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.01885
298163,0,Cash loans,F,Y,Y,0,225000.0,1593000.0,42151.5,1593000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.025164
153259,0,Cash loans,F,N,Y,1,157500.0,517788.0,24268.5,427500.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.010147
428388,0,Cash loans,F,N,Y,0,157500.0,495985.5,18697.5,409500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.008625
272439,0,Cash loans,F,N,Y,1,202500.0,518562.0,25078.5,463500.0,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.025164
347277,0,Cash loans,F,Y,Y,0,540000.0,1971072.0,68643.0,1800000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.010006
309281,0,Cash loans,F,N,Y,0,225000.0,900000.0,26446.5,900000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.003540999999999999
310006,0,Revolving loans,F,N,Y,0,90000.0,202500.0,10125.0,202500.0,Unaccompanied,Commercial associate,Incomplete higher,Single / not married,House / apartment,0.007120000000000001
309939,0,Cash loans,F,N,Y,3,121500.0,765000.0,24678.0,765000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.010147
428029,0,Cash loans,M,Y,N,0,202500.0,159993.0,12771.0,121500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,Office apartment,0.016612000000000002
291517,0,Cash loans,F,N,Y,1,81000.0,313438.5,20407.5,283500.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.005144
349482,0,Cash loans,M,N,Y,0,65700.0,54400.5,4270.5,49500.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.04622
342785,0,Cash loans,F,N,Y,0,112500.0,555273.0,16042.5,463500.0,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.018634
335382,0,Revolving loans,M,Y,Y,0,108000.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.025164
166577,0,Cash loans,F,Y,Y,0,193500.0,1423584.0,56457.0,1309500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622
381550,0,Cash loans,F,Y,N,0,202500.0,1215000.0,32049.0,1215000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.015221
137669,1,Cash loans,M,Y,N,0,400500.0,612612.0,29470.5,495000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622
157668,0,Cash loans,F,Y,N,0,54000.0,495000.0,26370.0,495000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,Municipal apartment,0.018029
190032,1,Cash loans,F,N,Y,0,67500.0,544491.0,17694.0,454500.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.020713
254901,0,Cash loans,F,N,Y,0,81000.0,174132.0,18414.0,157500.0,Family,Commercial associate,Higher education,Single / not married,With parents,0.003069
188801,0,Cash loans,F,N,Y,0,180000.0,663093.0,18234.0,553500.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.0105
297683,0,Cash loans,F,N,Y,0,135000.0,254700.0,14350.5,225000.0,Family,Working,Secondary / secondary special,Single / not married,House / apartment,0.01885
129221,0,Cash loans,F,N,N,0,180000.0,1528200.0,53248.5,1350000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.007305
266743,0,Cash loans,F,N,Y,4,270000.0,152820.0,15786.0,135000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019101
455143,0,Cash loans,F,N,Y,0,90000.0,225000.0,14895.0,225000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.008575
377950,0,Cash loans,F,N,Y,0,202500.0,541323.0,23062.5,405000.0,Unaccompanied,Pensioner,Lower secondary,Single / not married,House / apartment,0.010032
428160,1,Cash loans,F,Y,N,1,202500.0,539100.0,26064.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0105
224336,1,Cash loans,F,N,Y,0,202500.0,918918.0,36441.0,742500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.04622
303687,0,Cash loans,F,N,Y,0,90000.0,317178.0,23845.5,283500.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.019101
156547,0,Cash loans,M,N,Y,1,171000.0,152820.0,16177.5,135000.0,Family,Working,Incomplete higher,Single / not married,House / apartment,0.026392
313444,0,Cash loans,M,N,Y,2,135000.0,140746.5,14778.0,121500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00823
216472,0,Cash loans,F,N,N,0,121500.0,490536.0,22864.5,405000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.002506
146617,0,Cash loans,F,Y,Y,0,292500.0,755190.0,36459.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.010006
452113,0,Cash loans,M,N,Y,0,135000.0,254700.0,14350.5,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.007120000000000001
410099,0,Cash loans,F,N,Y,0,135000.0,472500.0,15241.5,472500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010147
348741,0,Cash loans,F,N,N,0,270000.0,1350000.0,75384.0,1350000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.032561
149462,1,Cash loans,F,N,N,0,101250.0,225000.0,15165.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.028663
366223,0,Cash loans,F,N,Y,1,112500.0,188685.0,16272.0,157500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.032561
148588,0,Cash loans,M,N,N,2,121500.0,271066.5,21105.0,234000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885
216728,0,Cash loans,F,Y,Y,0,270000.0,781920.0,61906.5,675000.0,Unaccompanied,State servant,Higher education,Separated,House / apartment,0.018029
261489,0,Revolving loans,M,Y,Y,0,225000.0,630000.0,31500.0,630000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.04622
232339,0,Cash loans,F,N,Y,0,67500.0,1006920.0,42790.5,900000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.031329
433753,1,Cash loans,F,N,N,1,67500.0,225000.0,10620.0,225000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.014519999999999996
444181,0,Cash loans,F,Y,Y,0,135000.0,857655.0,34141.5,693000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.008068
125211,0,Cash loans,M,Y,Y,0,315000.0,450000.0,30073.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.008019
357696,0,Cash loans,M,Y,N,0,135000.0,675000.0,53460.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.022625
119297,0,Cash loans,M,Y,N,0,126000.0,540000.0,25020.0,540000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392
456026,0,Cash loans,M,Y,Y,0,225000.0,1035000.0,30393.0,1035000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392
225885,1,Cash loans,M,Y,Y,2,252000.0,320382.0,15543.0,229500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020246
282370,0,Cash loans,M,Y,Y,2,157500.0,675000.0,32602.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392
403768,0,Cash loans,M,Y,N,1,157500.0,239850.0,28462.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,Rented apartment,0.02461
118912,0,Cash loans,F,N,Y,0,112500.0,545040.0,19705.5,450000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.010966
220898,0,Cash loans,F,N,N,3,180000.0,1078200.0,38331.0,900000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.008865999999999999
164272,1,Cash loans,F,Y,N,0,94500.0,226908.0,8680.5,148500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.016612000000000002
360969,0,Cash loans,M,Y,N,0,180000.0,358344.0,23031.0,283500.0,Unaccompanied,Working,Secondary / secondary special,Married,Office apartment,0.035792000000000004
282380,0,Cash loans,M,Y,Y,0,112500.0,900000.0,31887.0,900000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.020246
422139,0,Cash loans,F,N,Y,1,112500.0,152820.0,15241.5,135000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.031329
414077,0,Cash loans,M,Y,Y,1,180000.0,1762110.0,48586.5,1575000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.035792000000000004
100651,0,Cash loans,F,Y,N,0,157500.0,634482.0,20596.5,454500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020713
279262,0,Cash loans,F,N,Y,0,126000.0,1293502.5,35698.5,1129500.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.030755
137111,0,Revolving loans,F,N,Y,1,225000.0,675000.0,33750.0,675000.0,Unaccompanied,Commercial associate,Higher education,Separated,House / apartment,0.04622
262912,0,Cash loans,M,N,Y,1,135000.0,427500.0,20920.5,427500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019689
407425,0,Cash loans,F,N,Y,0,270000.0,254700.0,25321.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.072508
196423,0,Cash loans,F,Y,Y,1,324000.0,1575000.0,43312.5,1575000.0,Unaccompanied,State servant,Higher education,Married,With parents,0.010006
443044,0,Cash loans,F,N,Y,1,270000.0,592560.0,32274.0,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.032561
114500,0,Cash loans,F,N,Y,0,270000.0,604683.0,31005.0,522000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.025164
402147,0,Cash loans,F,Y,Y,0,135000.0,1256400.0,36733.5,900000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.015221
339114,0,Cash loans,F,N,N,0,157500.0,728460.0,38938.5,675000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.003813
236442,0,Cash loans,F,N,Y,0,90000.0,112500.0,12114.0,112500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.030755
357295,0,Cash loans,F,N,N,0,112500.0,418500.0,20353.5,418500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.018801
345081,0,Cash loans,F,N,Y,1,90000.0,1102828.5,32373.0,963000.0,Children,Commercial associate,Secondary / secondary special,Married,House / apartment,0.025164
146377,0,Cash loans,F,Y,Y,0,112500.0,450000.0,17271.0,450000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.028663
388509,0,Cash loans,M,N,N,0,76500.0,337500.0,10363.5,337500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.022625
161706,0,Cash loans,F,N,Y,0,157500.0,67500.0,5922.0,67500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.018209
213494,0,Cash loans,F,N,Y,0,117000.0,755190.0,30078.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.025164
118032,0,Cash loans,F,N,Y,1,112500.0,536917.5,19413.0,463500.0,"Spouse, partner",Commercial associate,Secondary / secondary special,Married,House / apartment,0.031329
115793,0,Cash loans,M,N,N,0,135000.0,675000.0,31279.5,675000.0,Unaccompanied,Commercial associate,Higher education,Married,With parents,0.009657
302388,0,Cash loans,F,N,N,1,148500.0,364896.0,19795.5,315000.0,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.020713
363258,0,Cash loans,M,N,Y,2,135000.0,418500.0,30582.0,418500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663
310026,0,Cash loans,F,Y,Y,1,193500.0,360000.0,23134.5,360000.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.028663
242730,0,Revolving loans,M,N,Y,2,81000.0,247500.0,12375.0,247500.0,Family,Working,Lower secondary,Married,House / apartment,0.031329
331897,0,Cash loans,M,N,Y,0,189000.0,1339884.0,39307.5,1170000.0,Unaccompanied,Working,Higher education,Separated,House / apartment,0.010147
368307,0,Cash loans,M,N,Y,0,450000.0,675000.0,26284.5,675000.0,Family,Working,Incomplete higher,Civil marriage,House / apartment,0.026392
231893,0,Cash loans,F,Y,N,0,239850.0,1546020.0,42511.5,1350000.0,Unaccompanied,Working,Higher education,Married,Municipal apartment,0.000938
338329,0,Cash loans,F,N,Y,0,270000.0,979992.0,34848.0,702000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.022625
326344,0,Cash loans,F,N,N,0,119700.0,1138900.5,33300.0,994500.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.04622
133879,0,Cash loans,F,N,N,0,121500.0,225000.0,11488.5,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.030755
289888,1,Cash loans,F,N,Y,0,427500.0,571446.0,21123.0,477000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.007273999999999998
279158,0,Cash loans,M,N,N,0,157500.0,1546020.0,42642.0,1350000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.031329
193998,1,Cash loans,F,N,Y,0,270000.0,1506816.0,45684.0,1350000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.004849
185977,0,Cash loans,M,N,N,0,180000.0,697302.0,19174.5,499500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.031329
364667,0,Cash loans,F,N,Y,0,72000.0,161730.0,12829.5,135000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.00702
447505,0,Cash loans,M,Y,N,0,270000.0,747886.5,39843.0,693000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.032561
198734,0,Cash loans,F,N,Y,0,202500.0,450000.0,30204.0,450000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.028663
360203,0,Cash loans,M,Y,Y,3,315000.0,1125000.0,47664.0,1125000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.030755
